ID Cliente,Cantidad Estimada (cajas),Categoría Recomendada Nombre,Producto Recomendado Nombre
1319,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
132,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1320,2.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
1321,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1322,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1323,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1324,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1325,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1326,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1327,1.0,TÉ,Fuze herb Mng Mzl Choice 500ml NR Pet 6B
1328,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1329,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
133,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1330,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1331,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1332,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1334,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1335,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1336,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1337,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1338,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1339,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
134,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1340,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1341,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
1342,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1343,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1344,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1345,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1346,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1347,1.0,BEBIDAS DE FRUTA,JDV Nrja Choice 300 ml Ret Vid 24B (V)
1348,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1349,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
135,2.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1351,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1352,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1353,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1354,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1355,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1356,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1357,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1358,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1359,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
136,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1360,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1361,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1362,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1363,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1364,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1365,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1366,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1368,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1369,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
137,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1370,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1371,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1372,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1373,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1374,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1375,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1376,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1377,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1378,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1379,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
138,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1380,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1381,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1382,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1383,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1384,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
1385,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1387,1.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
1388,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1389,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
139,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1390,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1392,0.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1393,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1394,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1395,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1396,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1397,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1398,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1399,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
14,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
140,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1400,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1401,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1402,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
1403,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1404,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1405,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1406,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1407,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1408,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1409,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
141,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
1410,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1412,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1413,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1415,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
1416,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1417,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1418,1.0,ISOTÓNICOS,Powerade Mzn Clear 500 ml NR Pet 12B
1419,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
142,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1420,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1421,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1423,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1424,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1426,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1427,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1428,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1429,2.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
143,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
1430,0.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1431,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1432,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1433,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1434,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1435,2.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1436,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1437,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1438,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1439,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
144,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1440,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1441,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1442,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1443,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1444,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1445,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1446,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1447,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1448,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1449,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
145,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
1450,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1451,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1452,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1453,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1454,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1456,1.0,TÉ,Fuze Tea Negro 3.0 300ml RetVid 24B(V)
1457,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1458,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1459,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
146,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1460,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1461,0.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1462,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1463,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1464,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1465,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1466,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1467,5.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
1468,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1469,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
147,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1470,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1471,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1472,0.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
1473,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
1474,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
1475,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1476,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1477,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1478,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1479,1.0,TÉ,Fuze herb Mng Mzl Choice 500ml NR Pet 6B
148,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1480,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1481,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1482,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1483,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
1484,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1485,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1486,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1487,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1488,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1489,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
149,1.0,ISOTÓNICOS,Powerade Mzn Clear 500 ml NR Pet 12B
1490,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1492,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1493,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1494,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1495,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1496,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1497,4.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1498,0.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1499,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
15,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
150,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1500,2.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1501,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
1502,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1503,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1504,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1505,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1506,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1507,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1508,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1509,1.0,ISOTÓNICOS,Powerade Frutas 350 ml NR 12B
151,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1510,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1511,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1512,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1513,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1514,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1515,2.0,BEBIDAS DE FRUTA,D.Valle TT Pack Nrj 1Lts NR 6B 3.0
1516,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1517,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1518,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1519,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
152,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1520,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1521,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1523,0.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1524,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1525,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1526,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
1527,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1528,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1529,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
153,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1530,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1532,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1533,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1534,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1535,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1536,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1537,3.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1538,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1539,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
154,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1540,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1541,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1542,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
1543,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1544,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1545,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1546,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1547,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1548,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1549,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
155,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1550,0.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1551,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1552,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1553,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1554,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
1555,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1556,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1557,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1558,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1559,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
156,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1560,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1561,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1562,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1563,2.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
1564,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1566,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1567,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1568,1.0,BEBIDAS DE FRUTA,D.Valle TT Pack Nrj 1Lts NR 6B 3.0
1569,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1571,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1572,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1573,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
1574,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1575,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1576,2.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 550ml NR 12B
1577,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1578,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1579,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
158,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1580,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1581,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1582,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1583,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1584,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1585,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1586,4.0,ISOTÓNICOS,Powerade Uva Sverde 1L NR Pet 6B
1587,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1588,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1589,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
159,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1590,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1591,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1592,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1594,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
1595,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1596,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
1597,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1598,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1599,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
16,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
160,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1600,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1601,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1602,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
1603,9.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
1604,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1605,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1606,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
1607,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
1608,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1609,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
161,5.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
1611,2.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1612,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
1613,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1614,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1615,2.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
1616,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1617,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1618,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1619,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
1620,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1621,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1622,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
1623,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1624,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
1625,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
1626,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
