ID Cliente,Volumen Estimado,Producto Recomendado
1458,3.0,Coca-Cola E 3 Lts NR 6B
1459,21.0,Coca-Cola E 1Lt NR Pet 12B
146,12.0,Coca-Cola 300 ml NR Pet 12B
1460,3.0,Coca-Cola E 1Lt NR Pet 12B
1461,4.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
1462,5.0,Coca-Cola E 1Lt NR Pet 12B
1463,2.0,Coca-Cola E 1Lt NR Pet 12B
1464,10.0,Coca-Cola 300 ml NR Pet 12B
1465,3.0,Coca-Cola E 1Lt NR Pet 12B
1466,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1467,3.0,Coca-Cola E 3 Lts NR 6B
1468,2.0,Coca-Cola 300 ml NR Pet 12B
1469,7.0,Sprite Harmony 1.35 Lts NR Pet 12B
147,27.0,Coca-Cola 300 ml Ret Vid 24B (V)
1470,7.0,Coca-Cola E 1Lt NR Pet 12B
1471,4.0,Coca-Cola 300 ml NR Pet 12B
1472,3.0,Coca-Cola E 3 Lts NR 6B
1473,3.0,Coca-Cola 300 ml NR Pet 12B
1474,2.0,Dasani S/G Scap 1.2 Lts NR Pet 12B
1475,4.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
1476,3.0,Coca-Cola E 3 Lts NR 6B
1477,3.0,Coca-Cola E 1Lt NR Pet 12B
1478,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1479,3.0,Coca-Cola E 1Lt NR Pet 12B
148,2.0,Coca-Cola E 1Lt NR Pet 12B
1480,2.0,Coca-Cola E 1Lt NR Pet 12B
1481,3.0,Inca Kola Choice 300 ml NR Pet 12B
1482,3.0,Coca-Cola E 1Lt NR Pet 12B
1483,4.0,Inca-Kola Choice 1L NR Pet 12B
1484,3.0,Coca-Cola 300 ml NR Pet 12B
1485,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1486,6.0,Coca-Cola E 1Lt NR Pet 12B
1487,3.0,Coca-Cola E 3 Lts NR 6B
1488,4.0,Coca-Cola 300 ml NR Pet 12B
1489,5.0,Coca-Cola E 1Lt NR Pet 12B
149,3.0,Inca-Kola Choice 1L NR Pet 12B
1490,4.0,Coca-Cola 300 ml NR Pet 12B
1492,4.0,Coca-Cola E 1Lt NR Pet 12B
1493,2.0,Coca-Cola 300 ml NR Pet 12B
1494,2.0,Coca-Cola 300 ml NR Pet 12B
1495,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1496,2.0,Coca-Cola 300 ml NR Pet 12B
1497,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
1498,3.0,Coca-Cola 300 ml NR Pet 12B
1499,5.0,Coca-Cola E 1.35 Lts NR Pet 12B
15,5.0,Coca-Cola 300 ml NR Pet 12B
150,5.0,Coca-Cola 300 ml NR Pet 12B
1500,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
1501,1.0,Powerade Manzana Clear 1L NR Pet 6B
1502,3.0,Coca-Cola E 1Lt NR Pet 12B
1503,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1504,31.0,Coca-Cola 300 ml Ret Vid 24B (V)
1505,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
1506,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1507,2.0,Coca-Cola 300 ml NR Pet 12B
1508,3.0,Inca-Kola Choice 1L NR Pet 12B
1509,3.0,Coca-Cola E 1Lt NR Pet 12B
151,4.0,Coca-Cola E 1Lt NR Pet 12B
1510,3.0,Coca-Cola E 3 Lts NR 6B
1511,4.0,Coca-Cola E 1Lt NR Pet 12B
1512,3.0,Coca-Cola E 1Lt NR Pet 12B
1513,4.0,Coca-Cola E 1Lt NR Pet 12B
1514,4.0,Coca-Cola E 1Lt NR Pet 12B
1515,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1516,4.0,Coca-Cola 300 ml NR Pet 12B
1517,3.0,Coca-Cola E 1Lt NR Pet 12B
1518,3.0,Coca-Cola 300 ml NR Pet 12B
1519,2.0,Coca-Cola E 1Lt NR Pet 12B
152,7.0,Coca-Cola E 1Lt NR Pet 12B
1520,6.0,Coca-Cola 300 ml NR Pet 12B
1521,2.0,Coca-Cola 300 ml NR Pet 12B
1523,5.0,Coca-Cola 300 ml NR Pet 12B
1524,3.0,Coca-Cola 300 ml NR Pet 12B
1525,15.0,Coca-Cola E 1Lt NR Pet 12B
1526,7.0,Coca-Cola E 1Lt NR Pet 12B
1527,3.0,Coca-Cola 300 ml NR Pet 12B
1528,11.0,Coca-Cola 300 ml NR Pet 12B
1529,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
153,9.0,Coca-Cola 300 ml NR Pet 12B
1530,3.0,Coca-Cola 300 ml NR Pet 12B
1532,3.0,Coca-Cola 300 ml NR Pet 12B
1533,2.0,Coca-Cola E 3 Lts NR 6B
1534,9.0,Coca-Cola 300 ml NR Pet 12B
1535,3.0,Coca-Cola E 1Lt NR Pet 12B
1536,5.0,Coca-Cola 300 ml NR Pet 12B
1537,2.0,Coca-Cola E 1Lt NR Pet 12B
1538,3.0,Coca-Cola 300 ml NR Pet 12B
1539,2.0,Coca-Cola 300 ml NR Pet 12B
154,6.0,Coca-Cola E 1Lt NR Pet 12B
1540,3.0,Coca-Cola E 3 Lts NR 6B
1541,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1542,5.0,Coca-Cola E 3 Lts NR 6B
1543,2.0,Coca-Cola 300 ml NR Pet 12B
1544,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1545,5.0,Coca-Cola 300 ml NR Pet 12B
1546,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
1547,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
1548,2.0,Coca-Cola E 1Lt NR Pet 12B
1549,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
155,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
1550,4.0,Coca-Cola 300 ml NR Pet 12B
1551,2.0,Coca-Cola E 1Lt NR Pet 12B
1552,3.0,Coca-Cola E 1Lt NR Pet 12B
1553,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1554,2.0,Coca-Cola 300 ml NR Pet 12B
1555,3.0,Coca-Cola 300 ml NR Pet 12B
1556,3.0,Coca-Cola 300 ml NR Pet 12B
1557,8.0,Coca-Cola 300 ml NR Pet 12B
1558,3.0,Coca-Cola E 1Lt NR Pet 12B
1559,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
156,4.0,Coca-Cola E 1Lt NR Pet 12B
1560,9.0,Coca-Cola 300 ml NR Pet 12B
1561,3.0,Coca-Cola 300 ml NR Pet 12B
1562,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
1563,3.0,Coca-Cola 300 ml NR Pet 12B
1564,2.0,Coca-Cola E 3 Lts NR 6B
1566,2.0,Coca-Cola 300 ml NR Pet 12B
1567,3.0,Sprite Harmony 1.35 Lts NR Pet 12B
1568,16.0,Coca-Cola 300 ml NR Pet 12B
1569,3.0,Coca-Cola E 1Lt NR Pet 12B
1571,19.0,Coca-Cola 300 ml NR Pet 12B
1572,2.0,Inca Kola Choice 300 ml NR Pet 12B
1573,3.0,Coca-Cola E 3 Lts NR 6B
1574,6.0,Coca-Cola E 1Lt NR Pet 12B
1575,4.0,Coca-Cola E 3 Lts NR 6B
1576,5.0,Coca-Cola E 3 Lts NR 6B
1577,3.0,Coca-Cola 300 ml NR Pet 12B
1578,61.0,Coca-Cola E 3 Lts NR 6B
1579,2.0,Coca-Cola E 3 Lts NR 6B
158,6.0,Coca-Cola E 1Lt NR Pet 12B
1580,3.0,Coca-Cola E 1Lt NR Pet 12B
1581,3.0,Coca-Cola E 1Lt NR Pet 12B
1582,18.0,Coca-Cola 300 ml NR Pet 12B
1583,4.0,Dasani S/G 600 ml NR Pet 16B
1584,12.0,Coca-Cola E 3 Lts NR 6B
1585,4.0,Coca-Cola E 1.35 Lts NR Pet 12B
1586,3.0,Coca-Cola E 1Lt NR Pet 12B
1587,9.0,Coca-Cola 300 ml NR Pet 12B
1588,4.0,Coca-Cola E 3 Lts NR 6B
1589,3.0,Coca-Cola E 3 Lts NR 6B
159,7.0,Coca-Cola E 1Lt NR Pet 12B
1590,4.0,Coca-Cola 300 ml NR Pet 12B
1591,3.0,Coca-Cola E 1Lt NR Pet 12B
1592,3.0,Coca-Cola 300 ml NR Pet 12B
1594,2.0,Sprite Harmony 200 ml PET 12B
1595,3.0,Coca-Cola 300 ml NR Pet 12B
1596,3.0,Coca-Cola E 1Lt NR Pet 12B
1597,2.0,Coca-Cola E 3 Lts NR 6B
1598,3.0,Coca-Cola E 1Lt NR Pet 12B
1599,4.0,Coca-Cola 300 ml NR Pet 12B
16,5.0,Coca-Cola 300 ml NR Pet 12B
160,2.0,Coca-Cola E 3 Lts NR 6B
1600,4.0,Coca-Cola E 1Lt NR Pet 12B
1601,3.0,Coca-Cola 300 ml NR Pet 12B
1602,7.0,Coca-Cola 300 ml NR Pet 12B
1603,2.0,Coca-Cola 300 ml NR Pet 12B
1604,4.0,Coca-Cola 300 ml NR Pet 12B
1605,6.0,Coca-Cola 300 ml NR Pet 12B
1606,3.0,Coca-Cola E 3 Lts NR 6B
1607,4.0,Coca-Cola 300 ml NR Pet 12B
1608,5.0,Coca-Cola 300 ml NR Pet 12B
1609,2.0,Coca-Cola E 3 Lts NR 6B
161,2.0,Coca-Cola 300 ml NR Pet 12B
1611,5.0,Coca-Cola E 1Lt NR Pet 12B
1612,3.0,Coca-Cola E 1Lt NR Pet 12B
1613,6.0,Coca-Cola 300 ml NR Pet 12B
1614,5.0,Coca-Cola 300 ml NR Pet 12B
1615,5.0,Coca-Cola 300 ml NR Pet 12B
1616,4.0,Coca-Cola E 500 ml NR Pet 12B
1617,5.0,Coca-Cola 300 ml NR Pet 12B
1618,5.0,Coca-Cola E 1Lt NR Pet 12B
1619,5.0,Coca-Cola 300 ml NR Pet 12B
1620,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
1621,17.0,Coca-Cola 300 ml NR Pet 12B
1622,6.0,Coca-Cola 300 ml NR Pet 12B
1623,2.0,Coca-Cola E 1Lt NR Pet 12B
1624,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1625,4.0,Coca-Cola E 1Lt NR Pet 12B
1626,8.0,Coca-Cola 300 ml NR Pet 12B
1627,5.0,Dasani S/G 300ml NR Pet 12B
1628,26.0,Coca-Cola E 1Lt NR Pet 12B
1629,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
1631,8.0,Coca-Cola E 3 Lts NR 6B
1632,6.0,Coca-Cola 300 ml NR Pet 12B
1633,16.0,Coca-Cola 300 ml NR Pet 12B
1634,2.0,Coca-Cola E 1Lt NR Pet 12B
1635,69.0,Sprite Harmony 1.35 Lts NR Pet 12B
1636,4.0,Coca-Cola 300 ml NR Pet 12B
1637,5.0,Coca-Cola E 1Lt NR Pet 12B
1638,8.0,Coca-Cola 300 ml NR Pet 12B
1639,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
164,2.0,Coca-Cola E 1Lt NR Pet 12B
1640,4.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
1641,2.0,Coca-Cola E 2Lts NR Pet 6B
1642,8.0,Coca-Cola 300 ml Ret Vid 24B (V)
1643,14.0,Coca-Cola E 1.35 Lts NR Pet 12B
1644,6.0,Coca-Cola 300 ml NR Pet 12B
1645,4.0,Coca-Cola 300 ml NR Pet 12B
1646,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
1647,5.0,Coca-Cola E 1Lt NR Pet 12B
1648,2.0,Dasani S/G 600 ml NR Pet 16B
1649,5.0,Coca-Cola 300 ml NR Pet 12B
165,5.0,Coca-Cola 300 ml NR Pet 12B
1650,26.0,Coca-Cola E 2Lts NR Pet 6B
1651,9.0,Coca-Cola E 3 Lts NR 6B
1652,3.0,Coca-Cola E 1Lt NR Pet 12B
1653,5.0,Coca-Cola E 1Lt NR Pet 12B
1655,8.0,Coca-Cola 300 ml NR Pet 12B
1656,3.0,Coca-Cola E 1Lt NR Pet 12B
1657,2.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
1658,2.0,Coca-Cola E 1Lt NR Pet 12B
1659,6.0,Coca-Cola E 1Lt NR Pet 12B
166,2.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
1660,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1663,4.0,Coca-Cola 300 ml NR Pet 12B
1664,4.0,Coca-Cola 300 ml NR Pet 12B
1665,2.0,Coca-Cola E 3 Lts NR 6B
1666,6.0,Coca-Cola E 1.35 Lts NR Pet 12B
1667,2.0,Coca-Cola E 1Lt NR Pet 12B
1668,2.0,Coca-Cola 300 ml NR Pet 12B
1669,2.0,Coca-Cola E 1Lt NR Pet 12B
167,2.0,Coca-Cola E 1Lt NR Pet 12B
1670,2.0,Coca-Cola E 3 Lts NR 6B
1672,7.0,Coca-Cola 300 ml NR Pet 12B
1673,3.0,Coca-Cola 300 ml NR Pet 12B
1674,2.0,Coca-Cola 300 ml NR Pet 12B
1675,4.0,Coca-Cola 300 ml NR Pet 12B
1676,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
1677,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1678,6.0,Coca-Cola E 1Lt NR Pet 12B
1679,3.0,Coca-Cola E 1Lt NR Pet 12B
168,3.0,Coca-Cola E 1Lt NR Pet 12B
1680,4.0,Inca-Kola Choice 1L NR Pet 12B
1681,4.0,Coca-Cola E 1Lt NR Pet 12B
1683,11.0,Coca-Cola E 1Lt NR Pet 12B
1684,3.0,Coca-Cola E 1Lt NR Pet 12B
1686,11.0,Coca-Cola 300 ml NR Pet 12B
1687,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
1689,4.0,Coca-Cola E 1Lt NR Pet 12B
169,2.0,Coca-Cola E 1Lt NR Pet 12B
1690,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1691,2.0,Coca-Cola E 1Lt NR Pet 12B
1692,2.0,Coca-Cola 300 ml NR Pet 12B
1693,7.0,Coca-Cola 300 ml NR Pet 12B
1694,7.0,Coca-Cola E 1Lt NR Pet 12B
1695,2.0,Coca-Cola E 1Lt NR Pet 12B
1696,2.0,Coca-Cola 300 ml NR Pet 12B
1697,15.0,Coca-Cola 300 ml NR Pet 12B
1698,2.0,Coca-Cola 300 ml NR Pet 12B
1699,5.0,Coca-Cola 300 ml NR Pet 12B
17,4.0,Inca-Kola Choice 1L NR Pet 12B
170,2.0,Coca-Cola 300 ml NR Pet 12B
1700,2.0,Coca-Cola E 1Lt NR Pet 12B
1701,2.0,Coca-Cola 300 ml NR Pet 12B
1702,4.0,Coca-Cola 300 ml NR Pet 12B
1703,9.0,Coca-Cola 300 ml NR Pet 12B
1704,13.0,Coca-Cola 300 ml Ret Vid 24B (V)
1705,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1706,10.0,Inca Kola Choice 300 ml NR Pet 12B
1707,9.0,Coca-Cola E 1Lt NR Pet 12B
1709,2.0,Coca-Cola E 1Lt NR Pet 12B
171,3.0,Coca-Cola E 3 Lts NR 6B
1710,2.0,Coca-Cola 300 ml NR Pet 12B
1711,3.0,Coca-Cola 300 ml NR Pet 12B
1712,2.0,Coca-Cola 300 ml NR Pet 12B
1713,2.0,Coca-Cola E 1Lt NR Pet 12B
1714,7.0,Coca-Cola E 1Lt NR Pet 12B
1715,4.0,Coca-Cola 300 ml NR Pet 12B
1716,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
1718,5.0,Coca-Cola 300 ml NR Pet 12B
1719,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
172,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1720,2.0,Inca Kola Choice 300 ml NR Pet 12B
1721,2.0,Coca-Cola E 1Lt NR Pet 12B
1723,5.0,Coca-Cola 300 ml NR Pet 12B
1724,5.0,Coca-Cola 300 ml NR Pet 12B
1725,7.0,Coca-Cola E 1Lt NR Pet 12B
1726,2.0,Coca-Cola E 1Lt NR Pet 12B
1728,5.0,Coca-Cola 300 ml NR Pet 12B
1729,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
173,3.0,Inca-Kola Choice 1L NR Pet 12B
1730,6.0,Coca-Cola 300 ml NR Pet 12B
1731,3.0,Coca-Cola E 1Lt NR Pet 12B
1732,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1733,4.0,Coca-Cola E 1Lt NR Pet 12B
1734,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1735,3.0,Coca-Cola E 1Lt NR Pet 12B
1736,6.0,Coca-Cola 300 ml NR Pet 12B
1737,2.0,Coca-Cola E 1Lt NR Pet 12B
1738,5.0,Coca-Cola 300 ml NR Pet 12B
1739,13.0,Coca-Cola 300 ml NR Pet 12B
174,4.0,Coca-Cola E 1Lt NR Pet 12B
1740,4.0,Coca-Cola 300 ml NR Pet 12B
1741,3.0,Coca-Cola E 1Lt NR Pet 12B
1742,6.0,Coca-Cola 300 ml NR Pet 12B
1745,6.0,Coca-Cola 300 ml NR Pet 12B
1747,3.0,Coca-Cola E 1Lt NR Pet 12B
1748,2.0,Coca-Cola E 1Lt NR Pet 12B
1749,6.0,Coca-Cola E 1Lt NR Pet 12B
175,9.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
1750,3.0,Coca-Cola E 3 Lts NR 6B
1751,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1752,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
1754,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1755,3.0,Coca-Cola E 1Lt NR Pet 12B
1756,4.0,Coca-Cola 300 ml NR Pet 12B
1757,2.0,Coca-Cola 300 ml NR Pet 12B
1758,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
176,3.0,Coca-Cola 300 ml NR Pet 12B
1760,11.0,Coca-Cola 300 ml NR Pet 12B
1761,3.0,Coca-Cola 300 ml NR Pet 12B
1762,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
1763,2.0,Coca-Cola E 1Lt NR Pet 12B
1764,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1766,5.0,Inca Kola Choice 300 ml NR Pet 12B
1767,5.0,Coca-Cola E 3 Lts NR 6B
1768,2.0,Coca-Cola E 1Lt NR Pet 12B
1769,8.0,Coca-Cola E 1Lt NR Pet 12B
177,2.0,Coca-Cola E 1Lt NR Pet 12B
1770,3.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
1771,9.0,Coca-Cola 300 ml NR Pet 12B
1772,3.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
1773,4.0,Coca-Cola E 1Lt NR Pet 12B
1774,2.0,Coca-Cola E 3 Lts NR 6B
1775,2.0,Inca-Kola Choice 1L NR Pet 12B
1776,6.0,Coca-Cola 300 ml NR Pet 12B
1777,5.0,Coca-Cola E 1Lt NR Pet 12B
1778,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
1779,6.0,Coca-Cola E 500 ml NR Pet 12B
1780,3.0,Coca-Cola E 1Lt NR Pet 12B
1781,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1782,3.0,Coca-Cola E 1Lt NR Pet 12B
1783,3.0,Coca-Cola 300 ml NR Pet 12B
1784,4.0,Coca-Cola 300 ml NR Pet 12B
1785,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1786,2.0,Coca-Cola 300 ml NR Pet 12B
1787,2.0,Coca-Cola E 1Lt NR Pet 12B
1788,3.0,Coca-Cola E 1Lt NR Pet 12B
1789,3.0,Coca-Cola E 1Lt NR Pet 12B
179,3.0,Coca-Cola E 1Lt NR Pet 12B
1790,3.0,Coca-Cola 300 ml NR Pet 12B
1791,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
1792,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1794,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1795,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1796,3.0,Coca-Cola E 1Lt NR Pet 12B
1797,2.0,Coca-Cola E 1Lt NR Pet 12B
1798,2.0,Coca-Cola 300 ml NR Pet 12B
1799,9.0,Coca-Cola 300 ml NR Pet 12B
180,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
1800,3.0,Coca-Cola 300 ml NR Pet 12B
1801,10.0,Coca-Cola 300 ml NR Pet 12B
1802,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1804,2.0,Coca-Cola 300 ml NR Pet 12B
1805,2.0,Coca-Cola 300 ml NR Pet 12B
1806,10.0,Coca-Cola 300 ml NR Pet 12B
1807,2.0,Coca-Cola E 1Lt NR Pet 12B
1808,3.0,Coca-Cola E 1Lt NR Pet 12B
1809,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
181,2.0,Coca-Cola E 3 Lts NR 6B
1810,3.0,Coca-Cola E 1Lt NR Pet 12B
1811,5.0,Coca-Cola 300 ml NR Pet 12B
1812,9.0,Coca-Cola 300 ml Ret Vid 24B (V)
1813,5.0,Coca-Cola E 3 Lts NR 6B
1814,10.0,Coca-Cola E 1Lt NR Pet 12B
1815,9.0,Coca-Cola 300 ml NR Pet 12B
1816,2.0,Fanta Harmony Nrj 2Lts Ret Pet 9B
1817,4.0,Coca-Cola 300 ml NR Pet 12B
1818,4.0,Coca-Cola 300 ml NR Pet 12B
1819,5.0,Coca-Cola 300 ml NR Pet 12B
182,7.0,Coca-Cola 300 ml NR Pet 12B
1820,3.0,Coca-Cola E 1Lt NR Pet 12B
1821,2.0,Coca-Cola 300 ml NR Pet 12B
1822,6.0,Coca-Cola E 1Lt NR Pet 12B
1823,2.0,Coca-Cola E 1Lt NR Pet 12B
1825,8.0,Coca-Cola 300 ml NR Pet 12B
1826,2.0,Powerade Mora Azul 350 ml NR Pet 12B
1827,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1828,5.0,Coca-Cola 300 ml NR Pet 12B
1829,3.0,Coca-Cola E 3 Lts NR 6B
183,2.0,Coca-Cola E 1Lt NR Pet 12B
1830,1.0,Coca-Cola E 1Lt NR Pet 12B
1831,4.0,Coca-Cola E 1Lt NR Pet 12B
1832,4.0,Coca-Cola E 1Lt NR Pet 12B
1833,2.0,Coca-Cola 300 ml NR Pet 12B
1834,3.0,Coca-Cola 300 ml NR Pet 12B
1835,3.0,Coca-Cola E 1Lt NR Pet 12B
1836,7.0,Coca-Cola 300 ml NR Pet 12B
1838,3.0,Coca-Cola E 3 Lts NR 6B
1839,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
184,2.0,Coca-Cola E 1Lt NR Pet 12B
1840,4.0,Coca-Cola 300 ml NR Pet 12B
1841,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1842,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
1843,4.0,Coca-Cola E 3 Lts NR 6B
1844,2.0,Coca-Cola 300 ml NR Pet 12B
1845,8.0,Coca-Cola 300 ml NR Pet 12B
1846,5.0,Coca-Cola 300 ml NR Pet 12B
1847,5.0,Coca-Cola E 1.35 Lts NR Pet 12B
1848,3.0,Coca-Cola 300 ml NR Pet 12B
1849,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
185,3.0,Coca-Cola 300 ml NR Pet 12B
1850,5.0,Coca-Cola 300 ml NR Pet 12B
1851,8.0,Coca-Cola 300 ml Ret Vid 24B (V)
1852,3.0,Coca-Cola E 3 Lts NR 6B
1853,2.0,Coca-Cola E 3 Lts NR 6B
1854,2.0,Coca-Cola E 1Lt NR Pet 12B
1855,3.0,Coca-Cola 300 ml NR Pet 12B
1858,5.0,Coca-Cola E 1Lt NR Pet 12B
1859,2.0,Coca-Cola 300 ml NR Pet 12B
186,2.0,Coca-Cola E 1Lt NR Pet 12B
1860,2.0,Coca-Cola E 1Lt NR Pet 12B
1861,5.0,Coca-Cola 300 ml NR Pet 12B
1862,2.0,Coca-Cola E 1Lt NR Pet 12B
1863,5.0,Coca-Cola 300 ml NR Pet 12B
1864,8.0,Coca-Cola 300 ml NR Pet 12B
1865,2.0,Coca-Cola E 3 Lts NR 6B
1866,5.0,Coca-Cola 300 ml NR Pet 12B
1867,7.0,Coca-Cola E 3 Lts NR 6B
1868,5.0,Coca-Cola E 1Lt NR Pet 12B
1869,3.0,Coca-Cola E 1Lt NR Pet 12B
187,3.0,Coca-Cola E 1Lt NR Pet 12B
1870,5.0,Coca-Cola E 1Lt NR Pet 12B
1871,8.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
1872,9.0,Coca-Cola E 1Lt NR Pet 12B
1873,7.0,Inca Kola Choice 300 ml NR Pet 12B
1874,2.0,Coca-Cola E 3 Lts NR 6B
1875,5.0,Coca-Cola 300 ml NR Pet 12B
1876,2.0,Coca-Cola E 1Lt NR Pet 12B
1877,4.0,Coca-Cola E 1Lt NR Pet 12B
1878,7.0,Coca-Cola E 1Lt NR Pet 12B
1879,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
188,11.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1880,7.0,Coca-Cola E 1.35 Lts NR Pet 12B
1881,3.0,Coca-Cola E 1Lt NR Pet 12B
1882,3.0,Coca-Cola E 3 Lts NR 6B
1883,8.0,Coca-Cola E 1.35 Lts NR Pet 12B
1884,4.0,Coca-Cola 300 ml NR Pet 12B
1885,2.0,Coca-Cola 300 ml NR Pet 12B
1886,37.0,Coca-Cola 300 ml NR Pet 12B
1887,2.0,Coca-Cola 300 ml NR Pet 12B
1888,14.0,D.Valle TT Pack Nrj 250ml NR 12B SB 3.0
1889,2.0,Coca-Cola 300 ml NR Pet 12B
189,2.0,Coca-Cola 300 ml NR Pet 12B
1890,12.0,Coca-Cola E 1Lt NR Pet 12B
1891,11.0,Coca-Cola E 1Lt NR Pet 12B
1892,2.0,Coca-Cola 300 ml NR Pet 12B
1893,4.0,Coca-Cola E 1Lt NR Pet 12B
1894,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1895,2.0,Coca-Cola 300 ml NR Pet 12B
1896,3.0,Coca-Cola 300 ml NR Pet 12B
1897,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1898,3.0,Coca-Cola 300 ml NR Pet 12B
1899,4.0,Coca-Cola 300 ml NR Pet 12B
190,2.0,Coca-Cola E 3 Lts NR 6B
1900,10.0,JDV Nrja Choice 950 ml NR Pet 12B
1901,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1902,3.0,Inca-Kola Choice 1L NR Pet 12B
1903,6.0,Dasani S/G 600 ml NR Pet 16B
1904,8.0,Inca-Kola Choice 1L NR Pet 12B
1905,3.0,Coca-Cola 300 ml NR Pet 12B
1906,4.0,Coca-Cola E 3 Lts NR 6B
1908,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
1909,2.0,Coca-Cola 300 ml NR Pet 12B
191,4.0,Coca-Cola E 1Lt NR Pet 12B
1910,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
1911,4.0,Coca-Cola E 1.35 Lts NR Pet 12B
1912,3.0,Coca-Cola E 1Lt NR Pet 12B
1913,2.0,Inca Kola Choice 300 ml NR Pet 12B
1914,13.0,Coca-Cola 300 ml NR Pet 12B
1916,2.0,Coca-Cola E 1Lt NR Pet 12B
1917,8.0,Coca-Cola 300 ml NR Pet 12B
1919,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
192,4.0,Coca-Cola 300 ml NR Pet 12B
